trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled,timepoint,arrival_seconds,departure_seconds,route_id_x,service_id_x,trip_headsign_x,trip_short_name_x,direction_id_x,shape_id_x,route_id_y,service_id_y,trip_headsign_y,trip_short_name_y,direction_id_y,shape_id_y,travel_time_seconds
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,14,3082O00018C0,00:08:57,00:08:57,,3723.24,0,537,537,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,51.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,15,3082O00051C0,00:09:40,00:09:40,,4027.53,0,580,580,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,43.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,16,3082O00019C0,00:10:29,00:10:29,,4365.42,0,629,629,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,49.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,17,3082O00004C1,00:12:13,00:12:13,,5085.35,0,733,733,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,104.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,18,3082O00005C2,00:12:33,00:12:33,,5224.9,0,753,753,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,20.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,19,3079O00001C2,00:13:02,00:13:02,,5427.13,0,782,782,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,29.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,20,3079O00002C2,00:13:50,00:13:50,,5758.66,0,830,830,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,48.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,21,3079O00041C2,00:14:11,00:14:11,,5905.43,0,851,851,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,21.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,23,3079O00040C2,00:14:39,00:14:39,,6094.28,0,879,879,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,28.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,24,3079O00042C2,00:15:19,00:15:19,,6373.2,0,919,919,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,40.0
