PRECIPITACAO TOTAL. HORARIO(mm),RADIACAO GLOBAL(Kj/m²),TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C),TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C),VENTO. DIRECAO HORARIA (gr)(° (gr)),VENTO. RAJADA MAXIMA(m/s),VENTO. VELOCIDADE HORARIA(m/s),estacao,latitude,longitude,datetime
0.4,517.2,25.2,24.4,9.0,4.6,0.7,jacarepagua,-22.98,-43.36,2019-02-13 14:00:00
0.0,748.3,25.5,24.6,163.0,3.8,0.5,jacarepagua,-22.98,-43.36,2019-02-13 15:00:00
0.0,1072.6,26.1,24.9,158.0,3.3,0.8,jacarepagua,-22.98,-43.36,2019-02-13 16:00:00
0.0,846.7,26.1,25.3,55.0,5.4,1.8,jacarepagua,-22.98,-43.36,2019-02-13 17:00:00
0.0,563.0,26.0,25.2,189.0,5.4,1.1,jacarepagua,-22.98,-43.36,2019-02-13 18:00:00
0.0,557.9,25.8,24.9,86.0,4.1,1.0,jacarepagua,-22.98,-43.36,2019-02-13 19:00:00
0.0,484.5,25.6,24.7,215.0,4.4,0.6,jacarepagua,-22.98,-43.36,2019-02-13 20:00:00
0.0,152.6,24.9,23.5,230.0,2.5,0.7,jacarepagua,-22.98,-43.36,2019-02-13 21:00:00
0.0,9.1,23.5,22.8,230.0,4.4,0.8,jacarepagua,-22.98,-43.36,2019-02-13 22:00:00
0.0,-1.9,23.3,22.4,256.0,2.7,0.9,jacarepagua,-22.98,-43.36,2019-02-13 23:00:00
0.0,0.5,22.4,22.0,249.0,2.6,0.3,jacarepagua,-22.98,-43.36,2019-02-14 00:00:00
0.0,0.3,22.0,21.7,262.0,2.1,0.5,jacarepagua,-22.98,-43.36,2019-02-14 01:00:00
0.0,4.2,22.1,21.6,216.0,3.5,1.2,jacarepagua,-22.98,-43.36,2019-02-14 02:00:00
0.6,4.8,21.6,21.1,245.0,3.1,0.5,jacarepagua,-22.98,-43.36,2019-02-14 03:00:00
0.0,3.0,21.1,20.6,249.0,1.6,0.1,jacarepagua,-22.98,-43.36,2019-02-14 04:00:00
0.0,2.5,20.6,20.0,240.0,0.8,0.0,jacarepagua,-22.98,-43.36,2019-02-14 05:00:00
0.0,2.5,20.1,19.7,260.0,1.0,0.0,jacarepagua,-22.98,-43.36,2019-02-14 06:00:00
0.0,6.1,20.5,19.7,297.0,1.9,0.0,jacarepagua,-22.98,-43.36,2019-02-14 07:00:00
0.0,6.7,21.2,20.4,250.0,2.7,0.1,jacarepagua,-22.98,-43.36,2019-02-14 08:00:00
0.0,20.9,21.2,20.7,19.0,1.7,0.3,jacarepagua,-22.98,-43.36,2019-02-14 09:00:00
0.0,372.2,22.8,20.8,58.0,1.9,0.0,jacarepagua,-22.98,-43.36,2019-02-14 10:00:00
0.0,1056.5,24.8,22.8,9.0,2.3,0.7,jacarepagua,-22.98,-43.36,2019-02-14 11:00:00
0.0,1392.3,25.6,24.6,156.0,2.2,0.1,jacarepagua,-22.98,-43.36,2019-02-14 12:00:00
0.0,2012.7,27.1,25.3,131.0,2.4,0.8,jacarepagua,-22.98,-43.36,2019-02-14 13:00:00
0.0,2059.2,27.8,26.2,250.0,4.2,0.3,jacarepagua,-22.98,-43.36,2019-02-14 14:00:00
0.0,1276.1,27.0,26.0,233.0,5.9,1.5,jacarepagua,-22.98,-43.36,2019-02-14 15:00:00
0.0,1577.5,27.2,26.0,256.0,4.5,1.8,jacarepagua,-22.98,-43.36,2019-02-14 16:00:00
0.0,1589.1,27.3,26.6,251.0,5.0,2.0,jacarepagua,-22.98,-43.36,2019-02-14 17:00:00
0.0,1221.5,27.1,26.5,208.0,4.5,0.6,jacarepagua,-22.98,-43.36,2019-02-14 18:00:00
0.0,1161.6,27.2,26.3,253.0,5.1,2.0,jacarepagua,-22.98,-43.36,2019-02-14 19:00:00
0.0,913.9,26.5,26.1,243.0,5.5,2.3,jacarepagua,-22.98,-43.36,2019-02-14 20:00:00
0.0,326.1,26.2,25.4,237.0,4.9,2.3,jacarepagua,-22.98,-43.36,2019-02-14 21:00:00
0.0,25.4,25.4,24.5,238.0,5.0,1.1,jacarepagua,-22.98,-43.36,2019-02-14 22:00:00
0.0,-3.0,24.6,23.7,253.0,3.3,1.3,jacarepagua,-22.98,-43.36,2019-02-14 23:00:00
0.0,-2.8,24.4,22.9,250.0,3.1,0.2,jacarepagua,-22.98,-43.36,2019-02-15 00:00:00
0.0,-2.1,23.1,22.4,308.0,1.8,0.0,jacarepagua,-22.98,-43.36,2019-02-15 01:00:00
0.0,-3.2,22.5,21.9,257.0,1.4,0.7,jacarepagua,-22.98,-43.36,2019-02-15 02:00:00
0.0,-3.5,21.9,21.1,250.0,1.5,0.4,jacarepagua,-22.98,-43.36,2019-02-15 03:00:00
0.0,-3.0,21.1,20.6,246.0,1.6,0.4,jacarepagua,-22.98,-43.36,2019-02-15 04:00:00
0.0,-2.3,20.6,20.2,251.0,1.4,0.3,jacarepagua,-22.98,-43.36,2019-02-15 05:00:00
0.0,-1.0,20.4,20.2,263.0,2.0,0.6,jacarepagua,-22.98,-43.36,2019-02-15 06:00:00
0.0,-2.1,20.8,20.0,257.0,1.9,0.3,jacarepagua,-22.98,-43.36,2019-02-15 07:00:00
0.0,-1.1,20.4,19.9,275.0,1.9,0.2,jacarepagua,-22.98,-43.36,2019-02-15 08:00:00
0.0,9.8,20.5,19.8,258.0,2.4,0.6,jacarepagua,-22.98,-43.36,2019-02-15 09:00:00
0.0,252.1,22.2,20.4,209.0,1.7,0.1,jacarepagua,-22.98,-43.36,2019-02-15 10:00:00
0.0,823.5,25.4,22.2,264.0,1.2,0.1,jacarepagua,-22.98,-43.36,2019-02-15 11:00:00
0.0,1341.4,26.3,24.9,300.0,2.2,0.7,jacarepagua,-22.98,-43.36,2019-02-15 12:00:00
0.0,1432.2,27.3,26.3,318.0,2.9,0.4,jacarepagua,-22.98,-43.36,2019-02-15 13:00:00
0.0,1072.5,27.5,26.5,194.0,2.1,0.1,jacarepagua,-22.98,-43.36,2019-02-15 14:00:00
0.0,681.5,27.7,24.7,225.0,3.9,1.1,jacarepagua,-22.98,-43.36,2019-02-15 15:00:00
0.0,1271.0,26.8,25.0,129.0,3.9,0.9,jacarepagua,-22.98,-43.36,2019-02-15 16:00:00
0.0,1173.0,27.1,26.0,223.0,2.6,0.7,jacarepagua,-22.98,-43.36,2019-02-15 17:00:00
0.0,1021.9,27.1,26.2,213.0,3.8,0.5,jacarepagua,-22.98,-43.36,2019-02-15 18:00:00
0.0,739.4,27.1,26.4,216.0,2.3,0.2,jacarepagua,-22.98,-43.36,2019-02-15 19:00:00
0.0,470.5,27.1,26.3,21.0,2.8,0.9,jacarepagua,-22.98,-43.36,2019-02-15 20:00:00
0.0,182.2,26.5,26.1,4.0,3.8,1.3,jacarepagua,-22.98,-43.36,2019-02-15 21:00:00
0.0,14.7,26.2,25.2,11.0,4.2,1.6,jacarepagua,-22.98,-43.36,2019-02-15 22:00:00
0.0,-3.3,25.9,24.5,305.0,4.2,0.4,jacarepagua,-22.98,-43.36,2019-02-15 23:00:00
0.0,-3.0,25.1,23.7,225.0,2.0,0.1,jacarepagua,-22.98,-43.36,2019-02-16 00:00:00
0.0,-1.8,23.9,23.3,218.0,1.2,0.2,jacarepagua,-22.98,-43.36,2019-02-16 01:00:00
0.2,3.3,23.4,22.9,237.0,1.3,0.5,jacarepagua,-22.98,-43.36,2019-02-16 02:00:00
0.2,6.7,23.0,22.8,268.0,1.5,0.5,jacarepagua,-22.98,-43.36,2019-02-16 03:00:00
0.2,6.2,23.0,22.5,249.0,2.4,0.3,jacarepagua,-22.98,-43.36,2019-02-16 04:00:00
0.2,7.0,22.7,22.5,254.0,1.9,0.3,jacarepagua,-22.98,-43.36,2019-02-16 05:00:00
1.0,6.8,22.5,22.3,354.0,1.2,0.2,jacarepagua,-22.98,-43.36,2019-02-16 06:00:00
0.6,3.9,23.7,22.3,302.0,6.6,1.5,jacarepagua,-22.98,-43.36,2019-02-16 07:00:00
0.4,3.2,23.6,22.8,283.0,3.9,0.3,jacarepagua,-22.98,-43.36,2019-02-16 08:00:00
0.4,6.5,22.8,22.6,334.0,1.8,0.2,jacarepagua,-22.98,-43.36,2019-02-16 09:00:00
0.8,35.1,24.3,22.7,230.0,4.9,0.2,jacarepagua,-22.98,-43.36,2019-02-16 10:00:00
0.0,153.5,23.5,23.0,45.0,1.3,0.1,jacarepagua,-22.98,-43.36,2019-02-16 11:00:00
0.4,270.1,24.1,23.4,325.0,1.2,0.0,jacarepagua,-22.98,-43.36,2019-02-16 12:00:00
0.8,280.8,24.2,23.9,28.0,2.4,0.9,jacarepagua,-22.98,-43.36,2019-02-16 13:00:00
0.0,1228.9,26.5,24.2,72.0,3.4,0.8,jacarepagua,-22.98,-43.36,2019-02-16 14:00:00
0.0,1479.0,27.8,26.4,120.0,2.3,0.4,jacarepagua,-22.98,-43.36,2019-02-16 15:00:00
0.0,2785.7,29.9,27.7,55.0,2.4,1.1,jacarepagua,-22.98,-43.36,2019-02-16 16:00:00
0.2,1822.0,30.4,29.2,155.0,4.0,1.5,jacarepagua,-22.98,-43.36,2019-02-16 17:00:00
0.0,1618.5,29.8,28.3,220.0,4.1,0.8,jacarepagua,-22.98,-43.36,2019-02-16 18:00:00
0.0,546.6,28.9,27.7,143.0,3.0,0.7,jacarepagua,-22.98,-43.36,2019-02-16 19:00:00
0.0,927.2,28.3,27.6,159.0,4.6,1.0,jacarepagua,-22.98,-43.36,2019-02-16 20:00:00
0.0,313.7,27.9,26.6,295.0,3.7,0.1,jacarepagua,-22.98,-43.36,2019-02-16 21:00:00
0.0,15.8,26.8,25.5,61.0,1.4,0.3,jacarepagua,-22.98,-43.36,2019-02-16 22:00:00
0.0,-3.4,25.5,25.0,101.0,1.2,0.1,jacarepagua,-22.98,-43.36,2019-02-16 23:00:00
0.0,-2.7,25.0,24.7,217.0,1.4,0.1,jacarepagua,-22.98,-43.36,2019-02-17 00:00:00
0.0,-2.9,24.8,24.4,76.0,1.5,0.3,jacarepagua,-22.98,-43.36,2019-02-17 01:00:00
0.0,-1.5,24.7,24.3,237.0,1.5,0.2,jacarepagua,-22.98,-43.36,2019-02-17 02:00:00
0.0,-1.0,24.7,24.3,161.0,2.8,0.1,jacarepagua,-22.98,-43.36,2019-02-17 03:00:00
0.0,0.8,24.5,24.3,343.0,0.7,0.0,jacarepagua,-22.98,-43.36,2019-02-17 04:00:00
0.0,1.8,24.3,24.1,241.0,2.1,0.1,jacarepagua,-22.98,-43.36,2019-02-17 05:00:00
0.0,2.2,24.2,23.9,239.0,1.5,0.0,jacarepagua,-22.98,-43.36,2019-02-17 06:00:00
0.0,1.9,23.9,23.5,274.0,1.2,0.0,jacarepagua,-22.98,-43.36,2019-02-17 07:00:00
0.0,0.2,23.5,23.2,273.0,0.6,0.0,jacarepagua,-22.98,-43.36,2019-02-17 08:00:00
0.0,10.9,23.2,22.9,303.0,0.3,0.0,jacarepagua,-22.98,-43.36,2019-02-17 09:00:00
0.0,229.9,24.5,23.0,355.0,0.1,0.0,jacarepagua,-22.98,-43.36,2019-02-17 10:00:00
0.0,491.5,26.3,24.5,40.0,0.1,0.0,jacarepagua,-22.98,-43.36,2019-02-17 11:00:00
0.0,1235.4,28.8,26.3,17.0,3.6,0.3,jacarepagua,-22.98,-43.36,2019-02-17 12:00:00
0.0,1977.2,30.5,28.7,20.0,3.9,1.6,jacarepagua,-22.98,-43.36,2019-02-17 13:00:00
0.0,1510.3,31.3,30.1,215.0,4.1,0.3,jacarepagua,-22.98,-43.36,2019-02-17 14:00:00
0.0,1653.3,31.3,30.1,98.0,2.7,0.7,jacarepagua,-22.98,-43.36,2019-02-17 15:00:00
0.0,2088.9,31.5,30.2,88.0,3.8,1.0,jacarepagua,-22.98,-43.36,2019-02-17 16:00:00
0.0,2700.4,33.7,29.3,168.0,7.9,3.0,jacarepagua,-22.98,-43.36,2019-02-17 17:00:00
0.0,964.0,29.5,27.4,259.0,7.9,1.4,jacarepagua,-22.98,-43.36,2019-02-17 18:00:00
0.0,769.1,27.7,27.2,111.0,5.1,0.9,jacarepagua,-22.98,-43.36,2019-02-17 19:00:00
0.0,544.4,27.5,27.2,233.0,5.9,1.6,jacarepagua,-22.98,-43.36,2019-02-17 20:00:00
0.0,131.8,27.2,26.6,51.0,5.9,0.1,jacarepagua,-22.98,-43.36,2019-02-17 21:00:00
0.0,2.5,26.8,26.3,150.0,2.7,0.7,jacarepagua,-22.98,-43.36,2019-02-17 22:00:00
0.4,6.6,26.3,24.7,233.0,4.5,1.0,jacarepagua,-22.98,-43.36,2019-02-17 23:00:00
19.6,8.6,24.7,23.8,234.0,2.9,0.4,jacarepagua,-22.98,-43.36,2019-02-18 00:00:00
0.4,8.9,23.9,23.8,18.0,1.9,0.1,jacarepagua,-22.98,-43.36,2019-02-18 01:00:00
0.2,8.7,24.3,23.8,327.0,2.0,0.1,jacarepagua,-22.98,-43.36,2019-02-18 02:00:00
0.2,6.7,24.4,23.8,11.0,3.0,0.8,jacarepagua,-22.98,-43.36,2019-02-18 03:00:00
0.0,6.6,23.9,23.5,221.0,1.9,0.2,jacarepagua,-22.98,-43.36,2019-02-18 04:00:00
0.0,7.1,23.6,23.4,231.0,0.9,0.1,jacarepagua,-22.98,-43.36,2019-02-18 05:00:00
0.0,6.1,23.4,23.1,278.0,1.2,0.2,jacarepagua,-22.98,-43.36,2019-02-18 06:00:00
0.0,7.0,23.2,22.9,261.0,1.8,0.2,jacarepagua,-22.98,-43.36,2019-02-18 07:00:00
0.0,6.9,23.0,22.7,241.0,1.6,0.8,jacarepagua,-22.98,-43.36,2019-02-18 08:00:00
0.0,25.6,23.0,22.7,251.0,2.0,0.9,jacarepagua,-22.98,-43.36,2019-02-18 09:00:00
0.0,312.3,24.7,23.0,196.0,1.7,0.1,jacarepagua,-22.98,-43.36,2019-02-18 10:00:00
0.0,1212.5,27.5,24.6,240.0,2.0,0.2,jacarepagua,-22.98,-43.36,2019-02-18 11:00:00
0.0,2053.0,28.6,27.3,153.0,3.7,1.4,jacarepagua,-22.98,-43.36,2019-02-18 12:00:00
0.0,2612.8,29.7,28.1,149.0,3.7,1.2,jacarepagua,-22.98,-43.36,2019-02-18 13:00:00
0.0,2848.2,29.9,28.1,302.0,4.1,0.9,jacarepagua,-22.98,-43.36,2019-02-18 14:00:00
0.2,3120.4,29.4,28.1,286.0,5.3,2.0,jacarepagua,-22.98,-43.36,2019-02-18 15:00:00
0.0,2289.7,29.7,27.3,21.0,8.5,1.1,jacarepagua,-22.98,-43.36,2019-02-18 16:00:00
0.0,1631.6,29.1,26.9,263.0,5.3,1.4,jacarepagua,-22.98,-43.36,2019-02-18 17:00:00
0.0,658.8,28.9,26.7,284.0,6.9,0.4,jacarepagua,-22.98,-43.36,2019-02-18 18:00:00
0.0,306.9,26.8,26.0,136.0,2.7,0.5,jacarepagua,-22.98,-43.36,2019-02-18 19:00:00
1.2,95.7,26.2,25.4,238.0,2.1,0.2,jacarepagua,-22.98,-43.36,2019-02-18 20:00:00
0.8,294.1,26.1,25.4,331.0,1.1,0.1,jacarepagua,-22.98,-43.36,2019-02-18 21:00:00
0.0,20.3,26.0,25.2,336.0,1.1,0.1,jacarepagua,-22.98,-43.36,2019-02-18 22:00:00
0.4,5.3,25.4,25.0,284.0,4.2,1.8,jacarepagua,-22.98,-43.36,2019-02-18 23:00:00
2.6,1.5,25.3,24.8,301.0,5.0,1.3,jacarepagua,-22.98,-43.36,2019-02-19 00:00:00
0.6,1.9,24.9,24.1,26.0,4.7,0.7,jacarepagua,-22.98,-43.36,2019-02-19 01:00:00
0.4,2.5,25.2,24.0,305.0,3.4,0.0,jacarepagua,-22.98,-43.36,2019-02-19 02:00:00
0.4,4.0,24.0,23.7,151.0,0.9,0.0,jacarepagua,-22.98,-43.36,2019-02-19 03:00:00
0.0,3.8,23.7,23.2,277.0,0.8,0.1,jacarepagua,-22.98,-43.36,2019-02-19 04:00:00
0.0,3.0,23.9,23.0,285.0,3.4,0.8,jacarepagua,-22.98,-43.36,2019-02-19 05:00:00
0.0,3.2,24.1,23.0,15.0,5.0,2.1,jacarepagua,-22.98,-43.36,2019-02-19 06:00:00
0.0,5.3,24.6,24.0,310.0,4.7,1.2,jacarepagua,-22.98,-43.36,2019-02-19 07:00:00
0.0,4.0,24.6,24.1,19.0,5.3,1.6,jacarepagua,-22.98,-43.36,2019-02-19 08:00:00
0.0,6.1,24.2,23.2,358.0,4.5,0.2,jacarepagua,-22.98,-43.36,2019-02-19 09:00:00
0.0,256.0,24.4,23.2,117.0,2.1,0.3,jacarepagua,-22.98,-43.36,2019-02-19 10:00:00
0.0,1252.9,28.4,24.4,333.0,2.1,0.6,jacarepagua,-22.98,-43.36,2019-02-19 11:00:00
0.0,2134.0,30.9,28.4,304.0,4.7,1.6,jacarepagua,-22.98,-43.36,2019-02-19 12:00:00
0.0,2844.0,31.9,30.6,278.0,6.0,2.4,jacarepagua,-22.98,-43.36,2019-02-19 13:00:00
0.0,3295.3,33.7,31.8,155.0,5.6,0.6,jacarepagua,-22.98,-43.36,2019-02-19 14:00:00
0.0,2481.2,33.9,33.0,228.0,3.4,0.8,jacarepagua,-22.98,-43.36,2019-02-19 15:00:00
0.0,2650.7,33.4,30.2,146.0,6.2,2.9,jacarepagua,-22.98,-43.36,2019-02-19 16:00:00
0.0,2035.4,30.7,29.4,156.0,6.2,2.6,jacarepagua,-22.98,-43.36,2019-02-19 17:00:00
0.0,3070.9,31.6,30.0,152.0,6.2,2.0,jacarepagua,-22.98,-43.36,2019-02-19 18:00:00
0.0,2276.4,30.5,29.7,203.0,7.0,1.8,jacarepagua,-22.98,-43.36,2019-02-19 19:00:00
0.0,1468.5,30.0,29.3,251.0,4.9,1.5,jacarepagua,-22.98,-43.36,2019-02-19 20:00:00
0.0,498.9,29.3,27.4,215.0,4.5,0.2,jacarepagua,-22.98,-43.36,2019-02-19 21:00:00
0.0,26.0,27.3,25.8,250.0,2.1,0.5,jacarepagua,-22.98,-43.36,2019-02-19 22:00:00
0.0,-3.5,25.8,25.0,235.0,1.7,0.7,jacarepagua,-22.98,-43.36,2019-02-19 23:00:00
0.0,-2.5,25.8,24.8,235.0,2.0,0.5,jacarepagua,-22.98,-43.36,2019-02-20 00:00:00
2.0,-0.3,27.2,24.4,232.0,4.2,2.0,jacarepagua,-22.98,-43.36,2019-02-20 01:00:00
1.6,2.0,25.2,24.1,265.0,10.4,1.5,jacarepagua,-22.98,-43.36,2019-02-20 02:00:00
0.8,0.7,24.7,23.4,324.0,5.3,2.0,jacarepagua,-22.98,-43.36,2019-02-20 03:00:00
0.4,6.2,24.4,23.0,308.0,6.2,1.3,jacarepagua,-22.98,-43.36,2019-02-20 04:00:00
0.0,5.2,24.7,23.1,303.0,3.6,1.1,jacarepagua,-22.98,-43.36,2019-02-20 05:00:00
0.0,1.8,25.4,22.2,281.0,4.3,1.8,jacarepagua,-22.98,-43.36,2019-02-20 06:00:00
0.0,-1.9,24.5,21.9,29.0,4.3,0.4,jacarepagua,-22.98,-43.36,2019-02-20 07:00:00
0.0,-3.0,23.3,21.7,269.0,4.0,0.3,jacarepagua,-22.98,-43.36,2019-02-20 08:00:00
0.0,5.1,21.7,21.4,287.0,1.3,0.2,jacarepagua,-22.98,-43.36,2019-02-20 09:00:00
0.0,151.3,23.0,21.4,226.0,1.3,0.1,jacarepagua,-22.98,-43.36,2019-02-20 10:00:00
0.0,1261.2,28.5,23.0,212.0,1.7,0.1,jacarepagua,-22.98,-43.36,2019-02-20 11:00:00
0.0,2096.5,31.7,28.3,121.0,2.5,1.1,jacarepagua,-22.98,-43.36,2019-02-20 12:00:00
0.0,2824.1,33.7,31.4,99.0,3.7,1.4,jacarepagua,-22.98,-43.36,2019-02-20 13:00:00
0.0,3327.3,33.0,31.5,164.0,5.6,1.7,jacarepagua,-22.98,-43.36,2019-02-20 14:00:00
0.0,3591.0,33.5,32.3,270.0,5.5,1.6,jacarepagua,-22.98,-43.36,2019-02-20 15:00:00
0.0,3563.3,32.7,31.1,296.0,6.0,1.5,jacarepagua,-22.98,-43.36,2019-02-20 16:00:00
0.0,2170.0,31.7,29.2,262.0,7.4,2.1,jacarepagua,-22.98,-43.36,2019-02-20 17:00:00
0.0,2845.5,30.8,29.4,274.0,7.8,2.4,jacarepagua,-22.98,-43.36,2019-02-20 18:00:00
0.0,2448.7,31.1,30.1,224.0,8.7,2.1,jacarepagua,-22.98,-43.36,2019-02-20 19:00:00
0.0,853.9,31.1,28.4,171.0,5.9,1.7,jacarepagua,-22.98,-43.36,2019-02-20 20:00:00
0.0,308.9,29.0,28.1,175.0,5.7,1.2,jacarepagua,-22.98,-43.36,2019-02-20 21:00:00
0.0,5.4,28.1,25.9,264.0,5.0,0.2,jacarepagua,-22.98,-43.36,2019-02-20 22:00:00
0.0,-3.5,25.9,24.9,238.0,1.5,0.0,jacarepagua,-22.98,-43.36,2019-02-20 23:00:00
0.0,-3.3,24.9,24.6,257.0,1.5,0.7,jacarepagua,-22.98,-43.36,2019-02-21 00:00:00
0.0,-1.6,25.3,24.2,263.0,2.8,0.5,jacarepagua,-22.98,-43.36,2019-02-21 01:00:00
0.0,0.7,24.6,24.1,267.0,1.9,0.0,jacarepagua,-22.98,-43.36,2019-02-21 02:00:00
0.0,-0.3,24.1,23.7,254.0,1.0,0.3,jacarepagua,-22.98,-43.36,2019-02-21 03:00:00
0.0,-0.7,23.9,23.6,224.0,1.5,0.1,jacarepagua,-22.98,-43.36,2019-02-21 04:00:00
0.0,-1.4,23.8,23.5,247.0,1.1,0.2,jacarepagua,-22.98,-43.36,2019-02-21 05:00:00
0.0,-2.5,23.7,23.4,254.0,1.1,0.1,jacarepagua,-22.98,-43.36,2019-02-21 06:00:00
0.0,-2.7,23.6,23.4,279.0,0.9,0.1,jacarepagua,-22.98,-43.36,2019-02-21 07:00:00
0.0,-3.1,23.6,23.2,267.0,2.6,0.6,jacarepagua,-22.98,-43.36,2019-02-21 08:00:00
0.0,2.7,23.6,23.4,300.0,2.6,0.1,jacarepagua,-22.98,-43.36,2019-02-21 09:00:00
0.0,242.8,25.2,23.5,267.0,1.4,0.3,jacarepagua,-22.98,-43.36,2019-02-21 10:00:00
0.0,544.4,27.1,25.1,177.0,1.4,0.0,jacarepagua,-22.98,-43.36,2019-02-21 11:00:00
0.0,1150.3,28.6,27.0,167.0,2.5,0.2,jacarepagua,-22.98,-43.36,2019-02-21 12:00:00
0.0,859.2,28.5,27.9,178.0,1.9,0.4,jacarepagua,-22.98,-43.36,2019-02-21 13:00:00
0.0,1144.9,29.5,28.5,55.0,1.7,0.4,jacarepagua,-22.98,-43.36,2019-02-21 14:00:00
0.2,690.9,29.4,27.2,305.0,2.7,0.3,jacarepagua,-22.98,-43.36,2019-02-21 15:00:00
0.2,909.0,27.3,26.1,184.0,2.6,0.7,jacarepagua,-22.98,-43.36,2019-02-21 16:00:00
0.0,1278.3,29.2,27.1,8.0,1.9,0.6,jacarepagua,-22.98,-43.36,2019-02-21 17:00:00
0.0,941.3,29.2,28.6,6.0,3.1,0.6,jacarepagua,-22.98,-43.36,2019-02-21 18:00:00
0.0,934.0,29.4,28.7,5.0,2.9,0.4,jacarepagua,-22.98,-43.36,2019-02-21 19:00:00
0.0,831.7,30.2,29.0,14.0,2.9,0.2,jacarepagua,-22.98,-43.36,2019-02-21 20:00:00
0.0,584.4,29.4,27.7,199.0,2.5,0.4,jacarepagua,-22.98,-43.36,2019-02-21 21:00:00
0.0,36.6,27.8,26.3,208.0,4.1,1.4,jacarepagua,-22.98,-43.36,2019-02-21 22:00:00
0.0,-3.5,27.0,24.8,247.0,3.5,0.5,jacarepagua,-22.98,-43.36,2019-02-21 23:00:00
0.0,-3.5,24.8,24.3,262.0,1.3,0.5,jacarepagua,-22.98,-43.36,2019-02-22 00:00:00
0.0,-3.3,24.3,24.0,270.0,1.6,0.6,jacarepagua,-22.98,-43.36,2019-02-22 01:00:00
0.0,-3.0,24.2,23.8,260.0,1.6,0.2,jacarepagua,-22.98,-43.36,2019-02-22 02:00:00
0.0,-3.1,24.2,23.8,252.0,1.5,0.6,jacarepagua,-22.98,-43.36,2019-02-22 03:00:00
0.0,-2.8,24.2,24.0,243.0,1.5,0.1,jacarepagua,-22.98,-43.36,2019-02-22 04:00:00
0.0,-2.9,24.3,23.9,242.0,1.4,0.3,jacarepagua,-22.98,-43.36,2019-02-22 05:00:00
0.0,-3.0,24.6,23.9,271.0,2.1,0.1,jacarepagua,-22.98,-43.36,2019-02-22 06:00:00
0.0,-2.7,23.9,23.7,279.0,1.9,0.0,jacarepagua,-22.98,-43.36,2019-02-22 07:00:00
0.0,-2.9,23.7,23.1,234.0,1.4,0.2,jacarepagua,-22.98,-43.36,2019-02-22 08:00:00
0.0,5.1,23.1,22.6,260.0,1.1,0.2,jacarepagua,-22.98,-43.36,2019-02-22 09:00:00
0.0,152.0,24.0,22.6,349.0,1.3,0.0,jacarepagua,-22.98,-43.36,2019-02-22 10:00:00
0.0,1156.1,28.1,24.0,125.0,1.2,0.2,jacarepagua,-22.98,-43.36,2019-02-22 11:00:00
0.0,1562.0,30.0,27.6,300.0,1.9,0.5,jacarepagua,-22.98,-43.36,2019-02-22 12:00:00
0.0,2489.6,32.1,30.0,13.0,2.2,0.8,jacarepagua,-22.98,-43.36,2019-02-22 13:00:00
0.0,3185.0,32.7,30.7,137.0,5.9,2.4,jacarepagua,-22.98,-43.36,2019-02-22 14:00:00
0.0,3515.9,31.6,30.6,105.0,5.9,1.9,jacarepagua,-22.98,-43.36,2019-02-22 15:00:00
0.0,3540.3,33.0,30.9,145.0,5.5,1.2,jacarepagua,-22.98,-43.36,2019-02-22 16:00:00
0.0,2986.8,32.9,30.8,26.0,6.1,1.9,jacarepagua,-22.98,-43.36,2019-02-22 17:00:00
0.0,2758.6,31.1,29.7,259.0,8.5,2.4,jacarepagua,-22.98,-43.36,2019-02-22 18:00:00
0.0,2140.8,30.6,29.9,206.0,6.8,2.5,jacarepagua,-22.98,-43.36,2019-02-22 19:00:00
0.0,1103.3,30.7,29.7,212.0,8.0,3.3,jacarepagua,-22.98,-43.36,2019-02-22 20:00:00
0.0,200.9,29.8,27.8,233.0,8.2,3.5,jacarepagua,-22.98,-43.36,2019-02-22 21:00:00
0.0,12.4,27.9,27.6,224.0,8.5,3.0,jacarepagua,-22.98,-43.36,2019-02-22 22:00:00
0.0,-3.5,27.7,27.3,214.0,7.0,1.3,jacarepagua,-22.98,-43.36,2019-02-22 23:00:00
1.6,-2.5,27.8,25.8,61.0,5.0,0.2,jacarepagua,-22.98,-43.36,2019-02-23 00:00:00
0.4,5.1,25.7,24.7,289.0,2.7,0.1,jacarepagua,-22.98,-43.36,2019-02-23 01:00:00
0.4,7.4,24.8,24.4,302.0,2.1,0.5,jacarepagua,-22.98,-43.36,2019-02-23 02:00:00
0.6,5.5,24.7,24.3,271.0,3.8,1.2,jacarepagua,-22.98,-43.36,2019-02-23 03:00:00
0.0,3.4,25.8,24.4,340.0,5.3,0.3,jacarepagua,-22.98,-43.36,2019-02-23 04:00:00
0.0,2.4,25.6,24.3,272.0,3.4,0.2,jacarepagua,-22.98,-43.36,2019-02-23 05:00:00
0.0,2.0,24.3,23.7,335.0,1.4,0.1,jacarepagua,-22.98,-43.36,2019-02-23 06:00:00
0.0,1.4,24.9,23.4,230.0,3.1,0.4,jacarepagua,-22.98,-43.36,2019-02-23 07:00:00
0.0,-0.3,24.0,23.1,321.0,2.2,0.5,jacarepagua,-22.98,-43.36,2019-02-23 08:00:00
0.0,6.3,25.2,23.7,300.0,5.2,1.4,jacarepagua,-22.98,-43.36,2019-02-23 09:00:00
