order,trip_id,stop_index,stop_lat,stop_lon,gps_lat,gps_lon,gps_datetime,stop_time,dist_m,time_diff_s
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:41:55,9525.509881991477,-2407.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:42:45,9855.076114838062,-2457.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:43:17,10104.930974304216,-2489.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:44:14,10451.534594473318,-2546.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:45:35,10942.161649211786,-2627.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,-22.909238,-43.222916,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:46:25,11274.684689174544,-2677.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,-22.906357,-43.220639,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:47:22,11420.34825423208,-2734.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,-22.904907,-43.218901,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:48:08,11557.307208037219,-2780.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,-22.90411,-43.21611,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:48:53,11817.968006519815,-2825.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,-22.90341,-43.21449,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:49:19,11964.884979445684,-2851.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,-22.902025,-43.210979,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:50:14,12289.272721446378,-2906.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:52:00,12539.006849426794,-3012.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:53:34,13017.917820585693,-3106.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:54:43,13431.918860472493,-3175.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:56:40,14144.584084624697,-3292.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:57:35,14485.76768472322,-3347.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:58:56,14991.695384217988,-3428.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 09:59:49,15201.985611405016,-3481.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 10:00:25,15240.692753053745,-3517.0
C51543,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.88224,-43.32901,2019-01-25 09:01:48,2019-01-25 10:01:48,14723.836087049387,-3600.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:04:06,612.1055087611924,0.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:04:17,628.4161773639262,-11.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:04:57,388.61442567885507,-51.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:05:31,213.20320402187735,-85.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:05:58,131.8047853187169,-112.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:06:42,155.57417023696684,-156.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:07:18,294.8230630627158,-192.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:07:46,442.95454772782506,-220.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:08:14,596.9383592583621,-248.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:09:15,961.5789704610302,-309.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:09:50,1206.2597844244617,-344.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:10:14,1378.9138245499719,-368.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:10:43,1581.3719724699317,-397.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:12:00,1958.606609350188,-474.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:12:49,2200.8193125169755,-523.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:13:32,2426.594630469125,-566.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:14:20,2668.517856065413,-614.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:16:01,3258.016880490177,-715.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:16:21,3361.7096777332686,-735.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:16:49,3494.1000241594147,-763.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:17:36,3738.04329442942,-810.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:17:57,3858.6146243622616,-831.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,22,-22.88498,-43.31429,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:18:23,4024.739901757102,-857.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,-22.885103,-43.311568,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:19:02,4283.832860870368,-896.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,-22.88562,-43.30967,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:19:32,4451.7779039079505,-926.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,-22.88672,-43.306443,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:20:21,4737.438596737907,-975.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,-22.88646,-43.30281,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:21:15,5105.626677571051,-1029.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,-22.88548,-43.30031,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:21:56,5380.34927920135,-1070.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,-22.884601,-43.297845,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:22:35,5649.1512097179075,-1109.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:23:02,5818.285914177472,-1136.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:23:43,6080.440806089644,-1177.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:24:47,6307.872688099727,-1241.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:25:21,6397.339662947201,-1275.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:26:16,6732.750652222478,-1330.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:26:52,7019.893922968258,-1366.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:27:38,7316.488095081269,-1412.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:28:11,7510.51502241428,-1445.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:28:46,7720.437292328073,-1480.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:29:29,7948.797606458122,-1523.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:30:13,8240.49071589386,-1567.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:31:59,8983.81742550453,-1673.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:32:31,9185.760913248156,-1705.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:33:02,9399.927116414443,-1736.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:33:57,9612.396838018401,-1791.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:35:09,10010.155173611558,-1863.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:36:00,10189.100359670021,-1914.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:36:38,10352.26905245695,-1952.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:38:38,10969.692946193636,-2072.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:39:09,11181.041835415592,-2103.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,-22.891768,-43.240794,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:39:33,11332.007008591538,-2127.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,-22.89495,-43.24279,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:40:49,11114.020564872877,-2203.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,-22.897995,-43.241305,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:42:00,11263.438020268486,-2274.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,-22.90138,-43.241176,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:43:00,11285.628216177696,-2334.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:44:13,11474.000360051707,-2407.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:45:03,11771.927061724826,-2457.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:45:35,12012.388051228472,-2489.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:46:32,12380.18291028724,-2546.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:47:53,12868.859352767931,-2627.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,-22.909238,-43.222916,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:48:43,13213.845183950292,-2677.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,-22.906357,-43.220639,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:49:40,13418.018741039785,-2734.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,-22.904907,-43.218901,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:50:26,13584.526639426627,-2780.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,-22.90411,-43.21611,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:51:11,13864.724678011748,-2825.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,-22.90341,-43.21449,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:51:37,14026.41981922019,-2851.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,-22.902025,-43.210979,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:52:32,14379.173148052365,-2906.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:54:18,14526.938575671315,-3012.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:55:52,14990.345432838683,-3106.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:57:01,15438.186116559935,-3175.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:58:58,16200.103691039674,-3292.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 09:59:53,16563.191016062632,-3347.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 10:01:14,17098.94590206663,-3428.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 10:02:07,17281.943593111988,-3481.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 10:02:43,17299.335916870474,-3517.0
C51632,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.89723,-43.351261,2019-01-25 09:04:06,2019-01-25 10:04:06,16752.56468360117,-3600.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 08:59:58,13013.791474712603,0.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:00:09,13066.438756749752,-11.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:00:49,13279.908100617993,-51.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:01:23,13474.681807559135,-85.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:01:50,13538.018713646532,-112.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:02:34,13324.046925476732,-156.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:03:10,13153.389489178078,-192.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:03:38,13066.286374231428,-220.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:04:06,13027.770337017502,-248.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:05:07,12930.494517330519,-309.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:05:42,12843.684428377532,-344.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:06:06,12762.866966269128,-368.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:06:35,12655.977832019105,-397.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:07:52,12530.083616078486,-474.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:08:41,12197.267958832705,-523.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:09:24,11903.109512711286,-566.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:10:12,11619.202523601438,-614.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:11:53,10881.855858349163,-715.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:12:13,10742.094319857115,-735.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:12:41,10543.897222050187,-763.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:13:28,10213.770375034597,-810.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:13:49,10067.271373292055,-831.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,22,-22.88498,-43.31429,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:14:15,9879.050584879762,-857.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,-22.885103,-43.311568,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:14:54,9604.277826797585,-896.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,-22.88562,-43.30967,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:15:24,9401.86950602328,-926.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,-22.88672,-43.306443,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:16:13,9052.295449933586,-975.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,-22.88646,-43.30281,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:17:07,8696.478403649178,-1029.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,-22.88548,-43.30031,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:17:48,8474.584011165905,-1070.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,-22.884601,-43.297845,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:18:27,8256.499721432234,-1109.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:18:54,8159.521552675721,-1136.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:19:35,8001.650012202217,-1177.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:20:39,7629.506504229366,-1241.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:21:13,7459.767354061428,-1275.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:22:08,7042.397090301812,-1330.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:22:44,6748.8304102705115,-1366.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:23:30,6490.085250616878,-1412.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:24:03,6368.5090146929315,-1445.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:24:38,6253.963946010369,-1480.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:25:21,6178.8798945336275,-1523.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:26:05,5985.386251459141,-1567.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:27:51,5485.493625645671,-1673.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:28:23,5353.963047640726,-1705.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:28:54,5170.915823132949,-1736.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:29:49,4822.017973609835,-1791.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:31:01,4314.6251841087005,-1863.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:31:52,3967.9811610770853,-1914.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:32:30,3703.8931489949096,-1952.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:34:30,2967.9644354839866,-2072.0
C51516,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.90473,-43.220261,2019-01-25 08:59:58,2019-01-25 09:35:01,2742.9706860577126,-2103.0
